Date,Time,IATA,Airport,City,State,Checkpoint,Total_pax_kcm_pax
2023-07-02,3:00,STL,St Louis Lambert International,St Louis,MO,T1-C,235.0
2023-07-02,3:00,STL,St Louis Lambert International,St Louis,MO,T2-E,171.0
2023-07-02,3:00,STL,St Louis Lambert International,St Louis,MO,T2-F,19.0
2023-07-02,3:00,SYR,Syracuse Hancock International,North Syracuse,NY,Central,90.0
2023-07-02,3:00,TPA,Tampa International,Tampa,FL,TPA C,187.0
2023-07-02,3:00,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,47.0
2023-07-02,3:00,TUS,Tucson International,Tucson,AZ,ACP,55.0
2023-07-02,3:00,TUS,Tucson International,Tucson,AZ,BCP,150.0
2023-07-02,4:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,92.0
2023-07-02,4:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,697.0
2023-07-02,4:00,ACT,Waco Regional,Waco,TX,ACTA,55.0
2023-07-02,4:00,ACV,California Redwood Coast-Humboldt County,McKinleyville,CA,ACV01,22.0
2023-07-02,4:00,ACY,Atlantic City International,Pleasantville,NJ,Main Checkpoint,55.0
2023-07-02,4:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,106.0
2023-07-02,4:00,AEX,Alexandria International,Alexandria,LA,AEX01,17.0
2023-07-02,4:00,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,62.0
2023-07-02,4:00,ALB,Albany International,Albany,NY,Main Checkpoint,433.0
2023-07-02,4:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,118.0
2023-07-02,4:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,553.0
2023-07-02,4:00,ART,Watertown International,Dexter,NY,Gate Area #1,19.0
2023-07-02,4:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,F Departure Checkpoint,65.0
2023-07-02,4:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,377.0
2023-07-02,4:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,597.0
2023-07-02,4:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,New T North Checkpoint,283.0
2023-07-02,4:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,T South Checkpoint,514.0
2023-07-02,4:00,ATW,Appleton International,Appleton,WI,Checkpoint,145.0
2023-07-02,4:00,AUS,Austin-Bergstrom International,Austin,TX,AUS01,
2023-07-02,4:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,376.0
2023-07-02,4:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,605.0
2023-07-02,4:00,AUS,Austin-Bergstrom International,Austin,TX,AUS03,251.0
2023-07-02,4:00,AVL,Asheville Regional,Fletcher,NC,AVL-A,165.0
2023-07-02,4:00,AVP,Wilkes-Barre/Scranton International,Avoca,PA,Checkpoint,63.0
2023-07-02,4:00,BDL,Bradley International,Windsor Locks,CT,A1,
2023-07-02,4:00,BDL,Bradley International,Windsor Locks,CT,A2,181.0
2023-07-02,4:00,BFL,Meadows Field,Bakersfield,CA,BFL01,74.0
2023-07-02,4:00,BGR,Bangor International,Bangor,ME,Checkpoint 2,106.0
2023-07-02,4:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,372.0
2023-07-02,4:00,BIL,Billings Logan International,Billings,MT,BILM,128.0
2023-07-02,4:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,56.0
2023-07-02,4:00,BLI,Bellingham International,Bellingham,WA,BLIZ,124.0
2023-07-02,4:00,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,45.0
2023-07-02,4:00,BNA,Nashville International,Nashville,TN,BNA Central,
2023-07-02,4:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,275.0
2023-07-02,4:00,BOS,General Edward Lawrence Logan International,East Boston,MA,A1,984.0
2023-07-02,4:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B1,790.0
2023-07-02,4:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,704.0
2023-07-02,4:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,
2023-07-02,4:00,BOS,General Edward Lawrence Logan International,East Boston,MA,E2,61.0
2023-07-02,4:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,108.0
2023-07-02,4:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,77.0
2023-07-02,4:00,BTM,Bert Mooney,Butte,MT,BTMZ,3.0
2023-07-02,4:00,BTR,"Baton Rouge Metropolitan, Ryan Field",Baton Rouge,LA,BTR01,128.0
2023-07-02,4:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,236.0
2023-07-02,4:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,515.0
2023-07-02,4:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,A Checkpoint,195.0
2023-07-02,4:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,B Checkpoint,378.0
2023-07-02,4:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,C Checkpoint,372.0
2023-07-02,4:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,D/E Checkpoint,952.0
2023-07-02,4:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,211.0
2023-07-02,4:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,275.0
2023-07-02,4:00,CAK,Akron-Canton Regional,North Canton,OH,Main,18.0
2023-07-02,4:00,CHA,Lovell Field,Chattanooga,TN,CHA-A,114.0
2023-07-02,4:00,CHO,Charlottesville-Albemarle,Charlottesville,VA,CHO - Checkpoint,118.0
2023-07-02,4:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,613.0
2023-07-02,4:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,165.0
2023-07-02,4:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Central,225.0
2023-07-02,4:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,371.0
2023-07-02,4:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,651.0
2023-07-02,4:00,CLL,Easterwood Field,College Station,TX,CLL01,38.0
2023-07-02,4:00,CLT,Charlotte/Douglas International,Charlotte,NC,A Checkpoint,563.0
2023-07-02,4:00,CLT,Charlotte/Douglas International,Charlotte,NC,C Checkpoint,245.0
2023-07-02,4:00,CLT,Charlotte/Douglas International,Charlotte,NC,D Checkpoint,43.0
2023-07-02,4:00,CLT,Charlotte/Douglas International,Charlotte,NC,E Checkpoint,196.0
2023-07-02,4:00,CMH,John Glenn Columbus International,Columbus,OH,A,468.0
2023-07-02,4:00,CMH,John Glenn Columbus International,Columbus,OH,B,653.0
2023-07-02,4:00,CMH,John Glenn Columbus International,Columbus,OH,C,265.0
2023-07-02,4:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,412.0
2023-07-02,4:00,COU,Columbia Regional,Columbia,MO,Gate 1 Hold Area,56.0
2023-07-02,4:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,88.0
2023-07-02,4:00,CRW,West Virginia International Yeager,Charleston,WV,CRW01,48.0
2023-07-02,4:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,
2023-07-02,4:00,CWA,Central Wisconsin,Mosinee,WI,Checkpoint,10.0
2023-07-02,4:00,DAB,Daytona Beach International,Daytona Beach,FL,DAB A,110.0
2023-07-02,4:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,
2023-07-02,4:00,DAY,James M Cox Dayton International,Dayton,OH,Main,98.0
2023-07-02,4:00,DCA,Ronald Reagan Washington National,Arlington,VA,Concourse A,365.0
2023-07-02,4:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,362.0
2023-07-02,4:00,DCA,Ronald Reagan Washington National,Arlington,VA,South Checkpoint,401.0
2023-07-02,4:00,DEN,Denver International,Denver,CO,A Bridge,
2023-07-02,4:00,DEN,Denver International,Denver,CO,North,
2023-07-02,4:00,DEN,Denver International,Denver,CO,South,
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A12,25.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,306.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A35,21.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B30,27.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,B9,36.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C10,43.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,374.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C30,61.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D18,325.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,252.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E16,177.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,404.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E33,405.0
2023-07-02,4:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,354.0
2023-07-02,4:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,59.0
2023-07-02,4:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,5.0
2023-07-02,4:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),340.0
2023-07-02,4:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-1,294.0
2023-07-02,4:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,534.0
2023-07-02,4:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 1,151.0
2023-07-02,4:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 2,62.0
2023-07-02,4:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,229.0
2023-07-02,4:00,ECP,Northwest Florida Beaches International,West Bay,FL,Checkpoint 1,20.0
2023-07-02,4:00,ELM,Elmira/Corning Regional,Horseheads,NY,Main Checkpoint,13.0
2023-07-02,4:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,624.0
2023-07-02,4:00,ERI,Erie International/Tom Ridge Field,Erie,PA,Main Terminal,6.0
2023-07-02,4:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,178.0
2023-07-02,4:00,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,77.0
2023-07-02,4:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,23.0
2023-07-02,4:00,EWR,Newark Liberty International,Newark,NJ,CKPT-A1,
2023-07-02,4:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B1,465.0
2023-07-02,4:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,7.0
2023-07-02,4:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,1.0
2023-07-02,4:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,
2023-07-02,4:00,FAR,Hector International,Fargo,ND,Gate,55.0
2023-07-02,4:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,643.0
2023-07-02,4:00,FAY,Fayetteville Regional/Grannis Field,Fayetteville,NC,Terminal,149.0
2023-07-02,4:00,FLG,Flagstaff Pulliam,Flagstaff,AZ,FLG01,15.0
2023-07-02,4:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T1 Checkpoint,963.0
2023-07-02,4:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T2 Checkpoint,458.0
2023-07-02,4:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,248.0
2023-07-02,4:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,360.0
2023-07-02,4:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T4 Checkpoint,339.0
2023-07-02,4:00,FLO,Florence Regional,Florence,SC,Terminal,27.0
2023-07-02,4:00,FNT,Bishop International,Flint,MI,AOO-01,14.0
2023-07-02,4:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,218.0
2023-07-02,4:00,FSM,Fort Smith Regional,Ft Smith,AR,FSMA,25.0
2023-07-02,4:00,FWA,Fort Wayne International,Ft. Wayne,IN,Gate,45.0
2023-07-02,4:00,GCC,Northeast Wyoming Regional,Gillette,WY,GCC 01,20.0
2023-07-02,4:00,GCK,Garden City Regional,Garden City,KS,GCK-1,15.0
2023-07-02,4:00,GEG,Spokane International,Spokane,WA,GEG-A/B,502.0
2023-07-02,4:00,GEG,Spokane International,Spokane,WA,GEGC,203.0
2023-07-02,4:00,GFK,Grand Forks International,Grand Forks,ND,Gate,42.0
2023-07-02,4:00,GGG,East Texas Regional,Longview,TX,GGGA,9.0
2023-07-02,4:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,19.0
2023-07-02,4:00,GNV,Gainesville Regional,Gainesville,FL,GNV A,81.0
2023-07-02,4:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,150.0
2023-07-02,4:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,97.0
2023-07-02,4:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse A,43.0
2023-07-02,4:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,72.0
2023-07-02,4:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,45.0
2023-07-02,4:00,GRR,Gerald R Ford International,Grand Rapids,MI,Central Checkpoint,207.0
2023-07-02,4:00,GSO,Piedmont Triad International,Greensboro,NC,North Concourse,144.0
2023-07-02,4:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,192.0
2023-07-02,4:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,277.0
2023-07-02,4:00,GTF,Great Falls International,Great Falls,MT,GTF E/W,63.0
2023-07-02,4:00,GUM,Guam International,Tamuning,GU,GUM01,330.0
2023-07-02,4:00,HLN,Helena Regional,Helena,MT,HLNZ,32.0
2023-07-02,4:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,78.0
2023-07-02,4:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,125.0
2023-07-02,4:00,HOU,William P Hobby,Houston,TX,CENTRAL,
2023-07-02,4:00,HPN,Westchester County,White Plains,NY,Main Terminal,107.0
2023-07-02,4:00,HRL,Valley International,Harlingen,TX,HRL01,76.0
2023-07-02,4:00,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,HSV-A,258.0
2023-07-02,4:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,31.0
2023-07-02,4:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,444.0
2023-07-02,4:00,IAD,Washington Dulles International,Dulles,VA,Employee Checkpoint,77.0
2023-07-02,4:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area:  PreCheck,185.0
2023-07-02,4:00,IAD,Washington Dulles International,Dulles,VA,West Mezzanine,30.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,10/AN Terminal,446.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,653.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,21/B-Employee,190.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,285.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,542.0
2023-07-02,4:00,IAH,George Bush Intercontinental/Houston,Houston,TX,40/D Terminal,110.0
2023-07-02,4:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,232.0
2023-07-02,4:00,IDA,Idaho Falls Regional,Idaho Falls,ID,IDA-Ckpt,27.0
2023-07-02,4:00,ILG,New Castle,New Castle,DE,ILG1,28.0
2023-07-02,4:00,ILM,Wilmington International,Wilmington,NC,Terminal,79.0
2023-07-02,4:00,IMT,Ford,Kingsford,MI,Gate,10.0
2023-07-02,4:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,621.0
2023-07-02,4:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint B,656.0
2023-07-02,4:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,225.0
2023-07-02,4:00,ITH,Ithaca Tompkins International,Ithaca,NY,0240,31.0
2023-07-02,4:00,ITO,Hilo International,Hilo,HI,ITO01,4.0
2023-07-02,4:00,IWA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,131.0
2023-07-02,4:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-East,104.0
2023-07-02,4:00,JAN,Jackson-Medgar Wiley Evers International,Jackson,MS,JAN-West,133.0
2023-07-02,4:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,856.0
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 1,6.0
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 FIS CP,42.0
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 4 Main,883.0
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,61.0
2023-07-02,4:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,641.0
2023-07-02,4:00,JNU,Juneau International,Juneau,AK,JNU-01,164.0
2023-07-02,4:00,KOA,Ellison Onizuka Kona International at Keahole,Kailua-Kona,HI,KOA03,8.0
2023-07-02,4:00,LAN,Capital Region International,Lansing,MI,Gate,39.0
2023-07-02,4:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - AB,
2023-07-02,4:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - C,294.0
2023-07-02,4:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,
2023-07-02,4:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,965.0
2023-07-02,4:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,868.0
2023-07-02,4:00,LAW,Lawton-Fort Sill Regional,Lawton,OK,LAW01,48.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,10.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,447.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,521.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Delta One,17.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,921.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,439.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,465.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5A - Passenger,234.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 6 - Passenger,470.0
2023-07-02,4:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,617.0
2023-07-02,4:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,129.0
2023-07-02,4:00,LCH,Lake Charles Regional,Lake Charles,LA,LCH01,9.0
2023-07-02,4:00,LEX,Blue Grass,Lexington,KY,LEX-A,197.0
2023-07-02,4:00,LFT,Lafayette Regional/Paul Fournet Field,Lafayette,LA,LFT01,99.0
2023-07-02,4:00,LGA,LaGuardia,Flushing,NY,TA CHK,242.0
2023-07-02,4:00,LGA,LaGuardia,Flushing,NY,TB-CHK,
2023-07-02,4:00,LGA,LaGuardia,Flushing,NY,TC CHK West,551.0
2023-07-02,4:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,368.0
2023-07-02,4:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,169.0
2023-07-02,4:00,MBS,MBS International,Freeland,MI,Passenger Terminal,19.0
2023-07-02,4:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,
2023-07-02,4:00,MCO,Orlando International,Orlando,FL,EAST Checkpoint,
2023-07-02,4:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,403.0
2023-07-02,4:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,
2023-07-02,4:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,145.0
2023-07-02,4:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,
2023-07-02,4:00,MEM,Memphis International,Memphis,TN,MEM-B,736.0
2023-07-02,4:00,MEM,Memphis International,Memphis,TN,MEM-C,141.0
2023-07-02,4:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,124.0
2023-07-02,4:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,223.0
2023-07-02,4:00,MGM,Montgomery Regional (Dannelly Field),Montgomery,AL,MGM-A,72.0
2023-07-02,4:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,239.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,Central-E,145.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,Central-FA-Upper,330.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,Central-G,359.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,North 1,57.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,North 2,372.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,North 3,213.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,South-H,258.0
2023-07-02,4:00,MIA,Miami International,Miami,FL,South-J1,251.0
2023-07-02,4:00,MKE,General Mitchell International,Milwaukee,WI,CONC C,400.0
2023-07-02,4:00,MKE,General Mitchell International,Milwaukee,WI,CONC D,268.0
2023-07-02,4:00,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,85.0
2023-07-02,4:00,MLI,Quad Cities International,Moline,IL,Checkpoint A,50.0
2023-07-02,4:00,MLU,Monroe Regional,Monroe,LA,MLU01,13.0
2023-07-02,4:00,MOB,Mobile Regional,Mobile,AL,MOB-A,141.0
2023-07-02,4:00,MOT,Minot International,Minot,ND,Gate,84.0
2023-07-02,4:00,MRY,Monterey Regional,Monterey,CA,MRY02,53.0
2023-07-02,4:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,116.0
2023-07-02,4:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Bravo,44.0
2023-07-02,4:00,MSO,Missoula Montana,Missoula,MT,Main Security Screen,144.0
2023-07-02,4:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,North CP,525.0
2023-07-02,4:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,845.0
2023-07-02,4:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,451.0
2023-07-02,4:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,
2023-07-02,4:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,285.0
2023-07-02,4:00,OAJ,Albert J Ellis,Richlands,NC,Terminal,56.0
2023-07-02,4:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM1,289.0
2023-07-02,4:00,OAK,Metropolitan Oakland International,Oakland,CA,TERM2,765.0
2023-07-02,4:00,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,543.0
2023-07-02,4:00,OMA,Eppley Airfield,Omaha,NE,Terminal A,488.0
2023-07-02,4:00,OMA,Eppley Airfield,Omaha,NE,Terminal B,429.0
2023-07-02,4:00,ONT,Ontario International,Ontario,CA,T2,582.0
2023-07-02,4:00,ONT,Ontario International,Ontario,CA,T4,536.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,1,378.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,10,638.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,10A,7.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,2,209.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,3A,98.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,4B,116.0
2023-07-02,4:00,ORD,Chicago O'Hare International,Chicago,IL,5,212.0
